Κωδικός,Ονομασία,Ποσό 1,Ποσό 2,Ποσό 3
31,"Αγορές παγίων περιουσιακών στοιχείων",2.000,,
1023-204-0315400,"Δημοσιονομική Υπηρεσία Εποπτείας και Ελέγχου της Γενικής Γραμματείας Δημοσιονομικής Πολιτικής στο Νομό Χίου",20.000,,
24,"Αγορές αγαθών και υπηρεσιών",20.000,,
1023-207-0000000,"Γενική Γραμματεία Φορολογικής Πολιτικής και Δημόσιας Περιουσίας",37.491.000,,
21,"Παροχές σε εργαζομένους",31.915.000,,
24,"Αγορές αγαθών και υπηρεσιών",5.280.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",296.000,,
1023-401-0000000,"Νομικό Συμβούλιο του Κράτους",38.774.000,,
21,"Παροχές σε εργαζομένους",36.689.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.050.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",35.000,,
1023-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Οικονομικών  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",91.259.000,,
21,"Παροχές σε εργαζομένους",10.286.000,,
23,"Μεταβιβάσεις",60.213.000,,
24,"Αγορές αγαθών και υπηρεσιών",20.604.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",156.000,,
1023-609-0000000,"Δαπάνες της Εθνικής Επιτροπής για τα Δικαιώματα του Ανθρώπου  που καλύπτονται από τον προϋπολογισμό του Υπουργείου Οικονομικών",189.000,,
21,"Παροχές σε εργαζομένους",156.000,,
23,"Μεταβιβάσεις",10.000,,
24,"Αγορές αγαθών και υπηρεσιών",19.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",4.000,,
1023-610-0000000,"Δαπάνες της Ειδικής Γραμματείας Διαχείρισης Ιδιωτικού Χρέους που καλύπτονται από τον προϋπολογισμό του Υπουργείου Οικονομικών",1.342.000,,
21,"Παροχές σε εργαζομένους",822.000,,
24,"Αγορές αγαθών και υπηρεσιών",436.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",84.000,,
1023-611-0000000,"Δαπάνες Προεδρίας της Κυβέρνησης που καλύπτονται από τον προϋπολογισμό του Υπουργείου Οικονομικών",30.271.000,,
21,"Παροχές σε εργαζομένους",17.457.000,,
22,"Κοινωνικές παροχές",45.000,,
23,"Μεταβιβάσεις",7.230.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.396.000,,
25,"Επιδοτήσεις",3.000.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",143.000,,
1023-701-0000000,"Δαπάνες μεταναστευτικών ροών του Υπουργείου Οικονομικών",103.500.000,,
23,"Μεταβιβάσεις",3.500.000,,
29,"Πιστώσεις υπό κατανομή",100.000.000,,
1023-711-0000000,"Γενικές Κρατικές Δαπάνες",631.936.535.000,,
22,"Κοινωνικές παροχές",38.227.000,,
23,"Μεταβιβάσεις",2.880.424.000,,
24,"Αγορές αγαθών και υπηρεσιών",78.250.000,,
26,"Τόκοι",4.500.000.000,,
27,"Λοιπές δαπάνες",70.000.000,,
29,"Πιστώσεις υπό κατανομή",1.239.251.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",34.883.000,,
45,"Συμμετοχικοί τίτλοι και μερίδια επενδυτικών κεφαλαίων",550.500.000,,
53,"Χρεωστικοί τίτλοι (υποχρεώσεις)",19.367.000.000,,
54,"Δάνεια",601.528.000.000,,
57,"Χρηματοοικονομικά παράγωγα",1.650.000.000,,
1023-801-0000000,"Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» (εκτός των Δημόσιων Οικονομικών Υπηρεσιών και των Τελωνείων)  που καλύπτονται από τον προϋπολογισμό του Υπουργείου Οικονομικών",445.780.000,,
21,"Παροχές σε εργαζομένους",384.720.000,,
23,"Μεταβιβάσεις",12.340.000,,
24,"Αγορές αγαθών και υπηρεσιών",36.053.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",12.667.000,,
1023-801-0320100,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Αιτωλοακαρνανίας",172.000,,
24,"Αγορές αγαθών και υπηρεσιών",172.000,,
1023-801-0320200,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Αργολίδας",144.000,,
24,"Αγορές αγαθών και υπηρεσιών",142.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",2.000,,
1023-801-0320300,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Αρκαδίας",144.000,,
24,"Αγορές αγαθών και υπηρεσιών",143.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",1.000,,
1023-801-0320400,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Άρτας",150.000,,
24,"Αγορές αγαθών και υπηρεσιών",150.000,,
1023-801-0320500,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στη Νομαρχία Αθηνών",3.262.000,,
24,"Αγορές αγαθών και υπηρεσιών",3.234.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",28.000,,
1023-801-0320600,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στη Νομαρχία Πειραιά",1.276.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.249.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",27.000,,
1023-801-0320700,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στη Νομαρχία Ανατολικής Αττικής",2.704.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.692.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",12.000,,
1023-801-0320800,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στη Νομαρχία Δυτικής Αττικής",114.000,,
24,"Αγορές αγαθών και υπηρεσιών",111.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",3.000,,
1023-801-0320900,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Αχαΐας",461.000,,
24,"Αγορές αγαθών και υπηρεσιών",459.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",2.000,,
1023-801-0321000,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Βοιωτίας",192.000,,
24,"Αγορές αγαθών και υπηρεσιών",188.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",4.000,,
1023-801-0321100,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Γρεβενών",44.000,,
24,"Αγορές αγαθών και υπηρεσιών",40.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",4.000,,
1023-801-0321200,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Δράμας",55.000,,
24,"Αγορές αγαθών και υπηρεσιών",52.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",3.000,,
1023-801-0321300,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Δωδεκανήσου",154.000,,
24,"Αγορές αγαθών και υπηρεσιών",147.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",7.000,,
1023-801-0321400,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Έβρου",190.000,,
24,"Αγορές αγαθών και υπηρεσιών",188.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",2.000,,
1023-801-0321500,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Ευβοίας",186.000,,
24,"Αγορές αγαθών και υπηρεσιών",186.000,,
1023-801-0321600,"Δημόσιες Οικονομικές Υπηρεσίες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Ευρυτανίας",50.000,,
