Κωδικός,Ονομασία,Ποσό 1,Ποσό 2,Ποσό 3
1024-801-0433600,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Λέσβου",71.000,,
24,"Αγορές αγαθών και υπηρεσιών",71.000,,
1024-801-0433700,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Λευκάδας",6.000,,
24,"Αγορές αγαθών και υπηρεσιών",6.000,,
1024-801-0433800,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Μαγνησίας",69.000,,
24,"Αγορές αγαθών και υπηρεσιών",66.000,,
31,"Πάγια περιουσιακά στοιχεία",3.000,,
1024-801-0433900,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Μεσσηνίας",39.000,,
24,"Αγορές αγαθών και υπηρεσιών",39.000,,
1024-801-0434000,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Ξάνθης",44.000,,
24,"Αγορές αγαθών και υπηρεσιών",42.000,,
31,"Πάγια περιουσιακά στοιχεία",2.000,,
1024-801-0434100,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Πέλλας",42.000,,
24,"Αγορές αγαθών και υπηρεσιών",39.000,,
31,"Πάγια περιουσιακά στοιχεία",3.000,,
1024-801-0434200,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Πιερίας",34.000,,
24,"Αγορές αγαθών και υπηρεσιών",34.000,,
1024-801-0434300,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Πρέβεζας",9.000,,
24,"Αγορές αγαθών και υπηρεσιών",8.000,,
31,"Πάγια περιουσιακά στοιχεία",1.000,,
1024-801-0434400,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Ρεθύμνου",9.000,,
24,"Αγορές αγαθών και υπηρεσιών",9.000,,
1024-801-0434500,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Ροδόπης",50.000,,
24,"Αγορές αγαθών και υπηρεσιών",48.000,,
31,"Πάγια περιουσιακά στοιχεία",2.000,,
1024-801-0434600,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Σάμου",14.000,,
24,"Αγορές αγαθών και υπηρεσιών",13.000,,
31,"Πάγια περιουσιακά στοιχεία",1.000,,
1024-801-0434700,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Σερρών",96.000,,
24,"Αγορές αγαθών και υπηρεσιών",94.000,,
31,"Πάγια περιουσιακά στοιχεία",2.000,,
1024-801-0434800,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Τρικάλων",32.000,,
24,"Αγορές αγαθών και υπηρεσιών",32.000,,
1024-801-0434900,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Φθιώτιδας",7.000,,
24,"Αγορές αγαθών και υπηρεσιών",5.000,,
31,"Πάγια περιουσιακά στοιχεία",2.000,,
1024-801-0435000,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Φλώρινας",35.000,,
24,"Αγορές αγαθών και υπηρεσιών",35.000,,
1024-801-0435100,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Φωκίδας",2.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.000,,
1024-801-0435200,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Χαλκιδικής",35.000,,
24,"Αγορές αγαθών και υπηρεσιών",29.000,,
31,"Πάγια περιουσιακά στοιχεία",6.000,,
1024-801-0435300,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Χανίων",41.000,,
24,"Αγορές αγαθών και υπηρεσιών",40.000,,
31,"Πάγια περιουσιακά στοιχεία",1.000,,
1024-801-0435400,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στον νομό Χίου",11.000,,
24,"Αγορές αγαθών και υπηρεσιών",10.000,,
31,"Πάγια περιουσιακά στοιχεία",1.000,,
1024-802-0000000,"Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής «Αρχή Καταπολέμησης της Νομιμοποίησης Εσόδων από Εγκληματικές Δραστηριότητες» που καλύπτονται από τον προϋπολογισμό του Υπουργείου Εθνικής Οικονομίας και Οικονομικών",1.763.000,,
21,"Παροχές σε εργαζομένους",1.170.000,,
24,"Αγορές αγαθών και υπηρεσιών",429.000,,
31,"Πάγια περιουσιακά στοιχεία",164.000,,
1024-803-0000000,"Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής «Εθνικό Συμβούλιο Ραδιοτηλεόρασης» που καλύπτονται από τον προϋπολογισμό του Υπουργείου Εθνικής Οικονομίας και Οικονομικών",2.308.000,,
21,"Παροχές σε εργαζομένους",1.550.000,,
23,"Μεταβιβάσεις",28.000,,
24,"Αγορές αγαθών και υπηρεσιών",413.000,,
29,"Πιστώσεις υπό κατανομή",300.000,,
31,"Πάγια περιουσιακά στοιχεία",17.000,,
1024-804-0000000,"Δαπάνες της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Πιστοληπτικής Αξιολόγησης» που καλύπτονται από τον προϋπολογισμό του Υπουργείου Εθνικής Οικονομίας και Οικονομικών",1.738.000,,
21,"Παροχές σε εργαζομένους",1.236.000,,
24,"Αγορές αγαθών και υπηρεσιών",316.000,,
31,"Πάγια περιουσιακά στοιχεία 186.000 STOP Σύνολο:",1.243.381.464.000,,
1024-213-0000000,"Γενική Γραμματεία Προγράμματος Δημοσίων Επενδύσεων και Εθνικού Προγράμματος Ανάπτυξης (ΠΔΕ και ΕΠΑ)",502.000.000,,
29,"Πιστώσεις υπό κατανομή",502.000.000,,
1024-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Εθνικής Οικονομίας και Οικονομικών  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",331.000.000,,
29,"Πιστώσεις υπό κατανομή",331.000.000,,
1024-702-0000000,"Δαπάνες Ταμείου Ανάκαμψης και Ανθεκτικότητας του Υπουργείου Εθνικής Οικονομίας και Οικονομικών",112.000.000,,
29,"Πιστώσεις υπό κατανομή",112.000.000,,
1024-703-0000000,"Δαπάνες Ταμείου Ανάκαμψης και Ανθεκτικότητας της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων»",92.000.000,,
29,"Πιστώσεις υπό κατανομή 92.000.000 STOP Σύνολο:",1.037.000.000,,
1024-204-0000000,"Γενική Γραμματεία Δημοσιονομικής Πολιτικής (εκτός των Δημοσιονομικών Υπηρεσιών Εποπτείας και Ελέγχου στις Νομαρχίες και στους Νομούς)",1.280.000,,
29,"Πιστώσεις υπό κατανομή",1.280.000,,
1024-213-0000000,"Γενική Γραμματεία Προγράμματος Δημοσίων Επενδύσεων και Εθνικού Προγράμματος Ανάπτυξης (ΠΔΕ και ΕΠΑ)",1.250.200.000,,
29,"Πιστώσεις υπό κατανομή",1.250.200.000,,
1024-214-0000000,"Γενική Γραμματεία Εταιρικού Συμφώνου Περιφερειακής Ανάπτυξης (ΕΣΠΑ)",9.911.000,,
29,"Πιστώσεις υπό κατανομή",9.911.000,,
1024-215-0000000,"Γενική Γραμματεία Διαχείρισης Τομεακών Προγραμμάτων Ευρωπαϊκού Ταμείου Περιφερειακής Ανάπτυξης  Ταμείου Συνοχής και Ευρωπαϊκού Κοινωνικού Ταμείου",292.000.000,,
29,"Πιστώσεις υπό κατανομή",292.000.000,,
1024-403-0000000,"Ειδική Υπηρεσία Δίκαιης Αναπτυξιακής Μετάβασης",12.000.000,,
29,"Πιστώσεις υπό κατανομή",12.000.000,,
1024-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Εθνικής Οικονομίας και Οικονομικών  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",504.609.000,,
29,"Πιστώσεις υπό κατανομή",504.609.000,,
