Κωδικός,Ονομασία,Ποσό 1,Ποσό 2,Ποσό 3
1023-801-0430400,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Άρτας",44.000,,
24,"Αγορές αγαθών και υπηρεσιών",44.000,,
1023-801-0430500,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στη Νομαρχία Αθηνών",308.000,,
24,"Αγορές αγαθών και υπηρεσιών",306.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",2.000,,
1023-801-0430600,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στη Νομαρχία Πειραιά",332.000,,
24,"Αγορές αγαθών και υπηρεσιών",332.000,,
1023-801-0430700,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στη Νομαρχία Ανατολικής Αττικής",679.000,,
24,"Αγορές αγαθών και υπηρεσιών",679.000,,
1023-801-0430800,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στη Νομαρχία Δυτικής Αττικής",51.000,,
24,"Αγορές αγαθών και υπηρεσιών",48.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",3.000,,
1023-801-0430900,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Αχαΐας",251.000,,
24,"Αγορές αγαθών και υπηρεσιών",250.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",1.000,,
1023-801-0431000,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Βοιωτίας",66.000,,
24,"Αγορές αγαθών και υπηρεσιών",66.000,,
1023-801-0431200,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Δράμας",78.000,,
24,"Αγορές αγαθών και υπηρεσιών",77.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",1.000,,
1023-801-0431300,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Δωδεκανήσου",52.000,,
24,"Αγορές αγαθών και υπηρεσιών",47.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",5.000,,
1023-801-0431400,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Έβρου",221.000,,
24,"Αγορές αγαθών και υπηρεσιών",218.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",3.000,,
1023-801-0431500,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Ευβοίας",62.000,,
24,"Αγορές αγαθών και υπηρεσιών",60.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",2.000,,
1023-801-0431700,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Ζακύνθου",25.000,,
24,"Αγορές αγαθών και υπηρεσιών",25.000,,
1023-801-0431800,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Ηλείας",36.000,,
24,"Αγορές αγαθών και υπηρεσιών",35.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",1.000,,
1023-801-0431900,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Ημαθίας",51.000,,
24,"Αγορές αγαθών και υπηρεσιών",49.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",2.000,,
1023-801-0432000,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Ηρακλείου",65.000,,
24,"Αγορές αγαθών και υπηρεσιών",64.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",1.000,,
1023-801-0432100,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Θεσπρωτίας",66.000,,
24,"Αγορές αγαθών και υπηρεσιών",66.000,,
1023-801-0432200,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Θεσσαλονίκης",216.000,,
24,"Αγορές αγαθών και υπηρεσιών",207.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",9.000,,
1023-801-0432300,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Ιωαννίνων",125.000,,
24,"Αγορές αγαθών και υπηρεσιών",123.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",2.000,,
1023-801-0432400,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Καβάλας",44.000,,
24,"Αγορές αγαθών και υπηρεσιών",43.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",1.000,,
1023-801-0432600,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Καστοριάς",53.000,,
24,"Αγορές αγαθών και υπηρεσιών",53.000,,
1023-801-0432700,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Κέρκυρας",29.000,,
24,"Αγορές αγαθών και υπηρεσιών",28.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",1.000,,
1023-801-0432800,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Κεφαλληνίας",7.000,,
24,"Αγορές αγαθών και υπηρεσιών",5.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",2.000,,
1023-801-0432900,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Κιλκίς",63.000,,
24,"Αγορές αγαθών και υπηρεσιών",62.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",1.000,,
1023-801-0433000,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Κοζάνης",34.000,,
24,"Αγορές αγαθών και υπηρεσιών",34.000,,
1023-801-0433100,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Κορινθίας",55.000,,
24,"Αγορές αγαθών και υπηρεσιών",55.000,,
1023-801-0433200,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Κυκλάδων",128.000,,
24,"Αγορές αγαθών και υπηρεσιών",124.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",4.000,,
1023-801-0433300,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Λακωνίας",15.000,,
24,"Αγορές αγαθών και υπηρεσιών",15.000,,
1023-801-0433400,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Λάρισας",66.000,,
24,"Αγορές αγαθών και υπηρεσιών",63.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",3.000,,
1023-801-0433500,"Υπηρεσίες Τελωνειακού αντικειμένου της Ανεξάρτητης Διοικητικής Αρχής «Ανεξάρτητη Αρχή Δημοσίων Εσόδων» στο Νομό Λασιθίου",17.000,,
24,"Αγορές αγαθών και υπηρεσιών",16.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",1.000,,
